;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032
2020-01-31;0,997689;0,993877;0,323546;1,03916;0,267134;0,400885
2020-02-29;1,001675;0,997326;0,167696;1,048719;3,956443;3,069564
2020-03-31;0,954923;1,010818;-0,179193;1,008651;-3,828652;-2,160434
2020-04-30;0,994376;0,996018;-0,679454;0,981071;-27,812507;0,484575
2020-05-31;0,975736;1,004676;-1,055285;1,02847;-26,050976;-1,353075
2020-06-30;1,024242;0,997857;0,84565;0,963192;-6,254905;0,001606
2020-07-31;1,038619;1,00372;-0,034947;1,015492;32,280108;-1,029307
2020-08-31;1,011965;0,999882;-1,429259;1,000055;-14,180577;0,299761
2020-09-30;0,98473;0,978985;0,864786;1,02139;-0,122328;8,49772
2020-10-31;0,99793;0,995485;-1,223068;0,948097;-2,413683;2,395344
2020-11-30;0,989432;1,009986;-0,569079;0,993377;0,569865;7,740152
2020-12-31;0,995863;1,010445;0,775344;1,030907;-6,353097;-2,128504
2021-01-31;1,007003;1,001395;-0,704402;0,998212;0,072437;-6,350345
2021-02-28;1,005451;0,996567;-0,250411;1,023216;-5,239181;-2,299052
2021-03-31;1,002428;0,989647;0,824177;1,009871;-0,379881;9,330706
2021-04-30;0,994296;0,964448;0,192606;1,026192;3,632789;0,209201
2021-05-31;1,009634;0,997261;0,015181;0,951437;-3,144666;0,538099
2021-06-30;1,001579;0,991023;0,019174;1,047068;-2,041855;-1,061159
2021-07-31;1,029051;1,005134;-0,835783;0,995783;-2,804612;-0,81486
2021-08-31;0,992051;1,011932;0,746793;0,999946;4,861059;7,28746
2021-09-30;0,992992;1,006016;0,221046;0,976538;5,215876;2,986132
