;RF1011;RF1012;RF1013;RF1020;RF1031;RF1032
2010-10-31;105,151388;100,057524;106,073886;112,798395;97,272411;91,097393
2010-11-30;105,539497;100,443791;106,362555;113,194994;97,840446;91,8052
2010-12-31;105,89449;100,825793;106,671076;113,541955;98,229168;92,467283
2011-01-31;106,197809;101,026398;106,987042;113,756137;98,35032;92,866422
2011-02-28;106,433888;101,010876;107,304433;113,878984;98,324297;92,792896
2011-03-31;106,582298;100,753373;107,616644;113,940766;98,23633;92,379566
2011-04-30;106,61097;100,332908;107,899276;114,005584;98,237808;92,088935
2011-05-31;106,499132;99,992132;108,129363;114,155687;98,486669;92,202487
2011-06-30;106,244702;99,846676;108,300191;114,312218;98,880605;92,718803
2011-07-31;105,867261;99,872315;108,431106;114,451132;99,307102;93,484939
2011-08-31;105,408;99,950247;108,526032;114,630266;99,689841;94,143581
2011-09-30;104,898584;99,979219;108,552717;114,698928;99,912896;94,391257
2011-10-31;104,368311;99,940463;108,515998;114,587158;100,036497;94,232309
2011-11-30;103,838869;99,886695;108,443934;114,394277;100,147294;93,720512
2011-12-31;103,320989;99,788101;108,338422;114,188928;100,190892;93,071598
2012-01-31;102,824754;99,589351;108,20927;113,993797;100,198749;92,48756
2012-02-29;102,365334;99,395307;108,052579;113,646822;100,262401;92,135509
2012-03-31;101,946501;99,245464;107,848858;113,048504;100,334891;91,958494
2012-04-30;101,569973;99,068964;107,626243;112,379827;100,382452;91,949983
2012-05-31;101,227999;98,795867;107,415629;111,797203;100,420358;92,212177
2012-06-30;100,895198;98,567837;107,202008;111,302662;100,455308;92,8352
2012-07-31;100,558724;98,508774;106,973724;110,838636;100,455776;93,771977
2012-08-31;100,206084;98,59411;106,738541;110,343861;100,321954;94,791631
2012-09-30;99,855848;98,832135;106,510878;109,859567;100,17957;95,679147
2012-10-31;99,522951;99,260126;106,29376;109,386067;100,161898;96,255778
2012-11-30;99,199767;99,757084;106,063498;108,79426;100,095755;96,612228
2012-12-31;98,883922;100,16806;105,826355;108,135901;99,910176;97,029355
2013-01-31;98,582281;100,299706;105,598122;107,532949;99,588076;97,517606
2013-02-28;98,290273;100,020266;105,371755;106,955931;99,075477;98,194754
2013-03-31;97,997294;99,472012;105,157958;106,397635;98,510837;99,02621
2013-04-30;97,712526;98,93707;104,953394;105,88103;97,959655;99,552444
2013-05-31;97,446965;98,554406;104,741445;105,374203;97,461909;99,397439
2013-06-30;97,226634;98,339949;104,540245;104,907969;97,193285;98,670267
2013-07-31;97,065898;98,226876;104,364365;104,467973;97,131206;97,633048
2013-08-31;96,968045;98,059624;104,192911;103,988766;97,056474;96,692188
2013-09-30;96,924933;97,652168;104,018792;103,577007;96,834535;96,281741
2013-10-31;96,93442;96,931514;103,847322;103,212571;96,474939;96,580568
2013-11-30;96,982445;96,123703;103,674238;102,748286;96,125871;97,3644
2013-12-31;97,057544;95,614715;103,500522;102,176687;95,981716;98,190245
2014-01-31;97,15464;95,681824;103,323873;101,551603;96,044552;98,776592
2014-02-28;97,264879;96,359315;103,132745;100,990518;96,178098;99,170635
2014-03-31;97,389298;97,364116;102,927957;100,600061;96,327231;99,574908
2014-04-30;97,531468;98,337649;102,721313;100,32777;96,43927;100,236285
2014-05-31;97,693528;98,980443;102,509869;100,082896;96,469227;101,144903
2014-06-30;97,866892;99,136176;102,288284;99,890469;96,527525;102,202536
2014-07-31;98,043229;98,843902;102,06311;99,733514;96,702096;103,324224
2014-08-31;98,216288;98,33462;101,849185;99,650791;97,080146;104,341987
2014-09-30;98,371519;97,845546;101,649103;99,726914;97,722804;104,91656
2014-10-31;98,484763;97,515703;101,446022;99,799435;98,43763;105,003931
2014-11-30;98,562202;97,46374;101,244592;99,757187;99,003126;104,923026
2014-12-31;98,626535;97,587668;101,053486;99,672109;99,351731;104,80273
2015-01-31;98,684527;97,866747;100,864842;99,585185;99,568649;104,636218
2015-02-28;98,743529;98,254207;100,698508;99,576494;99,775557;104,132471
2015-03-31;98,820249;98,802528;100,57841;99,701392;99,996413;103,245455
2015-04-30;98,932653;99,439789;100,480398;99,860758;100,180564;102,195897
2015-05-31;99,083089;100,005961;100,384381;100,005576;100,255177;100,984775
2015-06-30;99,277243;100,44897;100,302276;100,221903;100,208075;99,457317
2015-07-31;99,51408;100,721367;100,215045;100,436236;99,986865;97,691728
2015-08-31;99,79158;100,879446;100,107645;100,502927;99,599547;95,977214
2015-09-30;100,11038;100,879417;100,000882;100,451468;99,263029;94,565146
2015-10-31;100,446869;100,640574;99,899754;100,39862;99,133565;93,487162
2015-11-30;100,770776;100,086763;99,798516;100,448203;99,194888;92,782777
2015-12-31;101,067822;99,314148;99,690817;100,534096;99,304236;92,789323
2016-01-31;101,317695;98,439463;99,576763;100,570119;99,34868;93,739483
2016-02-29;101,49767;97,481447;99,453626;100,59884;99,343093;95,312417
2016-03-31;101,596475;96,58448;99,29659;100,571565;99,324665;97,027551
2016-04-30;101,597695;95,869883;99,112718;100,479685;99,367528;98,552972
2016-05-31;101,499367;95,550375;98,934593;100,396254;99,496536;99,912801
2016-06-30;101,296195;95,53705;98,761075;100,268307;99,608071;101,023069
2016-07-31;100,998697;95,739329;98,590483;100,102528;99,731894;101,90838
2016-08-31;100,632278;96,097956;98,426597;99,946601;99,979204;102,620003
2016-09-30;100,224919;96,559658;98,253924;99,715958;100,25537;103,186734
2016-10-31;99,81862;97,096763;98,074722;99,467531;100,478304;103,714501
2016-11-30;99,461786;97,495222;97,901301;99,318507;100,711344;104,135276
2016-12-31;99,175369;97,550811;97,732845;99,138551;100,971846;104,005087
2017-01-31;98,974018;97,126168;97,571836;98,834977;101,212542;103,431689
2017-02-28;98,881198;96,312993;97,424277;98,579857;101,429669;102,736038
2017-03-31;98,902045;95,266889;97,298393;98,499583;101,623925;102,185467
2017-04-30;99,020248;94,342305;97,201016;98,561569;101,780716;101,782838
2017-05-31;99,213903;93,841461;97,119443;98,706411;101,894327;101,331819
2017-06-30;99,475912;93,939004;97,032634;98,79095;101,964989;100,979011
2017-07-31;99,789931;94,591591;96,952501;98,796259;102,062226;100,571045
2017-08-31;100,12844;95,465003;96,898723;98,854908;102,209233;99,972346
2017-09-30;100,473589;96,312648;96,85526;98,93322;102,388197;99,175668
2017-10-31;100,807288;97,003489;96,814249;98,991741;102,667796;98,168711
2017-11-30;101,109355;97,634263;96,784986;99,076899;103,090169;97,143393
2017-12-31;101,347393;98,3631;96,761725;99,22798;103,604507;96,488495
2018-01-31;110,850758;99,261209;96,738918;99,482508;104,149396;96,090836
2018-02-28;110,927204;100,286261;96,714121;99,767255;104,776288;95,662657
2018-03-31;110,921198;101,20384;96,676538;99,968218;105,485563;95,152643
2018-04-30;110,852326;101,724488;96,624885;100,071313;106,144991;94,449287
2018-05-31;110,740727;101,622492;96,572916;100,069808;106,668059;93,819145
2018-06-30;110,609679;100,984534;96,519068;99,914483;107,06017;93,411729
2018-07-31;110,483518;99,993946;96,453083;99,65732;107,345937;93,169947
2018-08-31;110,373592;98,936978;96,371875;99,355809;107,439938;93,25682
2018-09-30;110,26711;98,108123;96,285559;99,048033;107,359516;93,675522
2018-10-31;110,151713;97,640308;96,200587;98,746232;107,256055;94,342687
2018-11-30;110,024251;97,538414;96,098328;98,389895;107,138915;94,809904
2018-12-31;109,884902;97,695084;95,978539;98,079332;107,011433;94,95618
2019-01-31;109,74723;98,048896;95,855393;97,852292;106,949609;94,845442
2019-02-28;109,617283;98,440535;95,724353;97,612654;106,943686;94,775775
2019-03-31;109,485656;98,715603;95,593852;97,451892;106,964374;94,753026
2019-04-30;109,353702;98,808956;95,46553;97,401208;107,120657;94,587386
2019-05-31;109,228732;98,760056;95,314265;97,339117;107,473206;94,039088
2019-06-30;109,109902;98,563199;95,149148;97,351312;107,916828;92,884825
2019-07-31;108,989397;98,234551;94,984287;97,56268;108,35864;91,282224
2019-08-31;108,872721;97,811584;94,803765;97,868775;108,708139;89,4375
2019-09-30;108,76139;97,299358;94,61536;98,178484;109,007427;87,861654
2019-10-31;108,656308;96,792389;94,427723;98,483342;109,399189;86,999104
2019-11-30;108,557604;96,400489;94,231697;98,782515;109,911563;87,07617
2019-12-31;108,478758;96,171563;94,032503;99,162224;110,526754;87,745864
2020-01-31;108,436651;96,095627;93,831959;99,628252;111,198414;88,434458
2020-02-29;108,430002;96,168605;93,624771;99,998393;111,831028;88,764214
2020-03-31;108,456523;96,394742;93,413867;100,193205;94,918706;88,654998
2020-04-30;108,514526;96,603711;93,207373;100,331139;95,547964;88,435948
2020-05-31;108,610415;96,592969;93,015573;100,470519;96,279594;88,494354
2020-06-30;108,744125;96,329914;92,83484;122,434814;97,052707;89,089181
2020-07-31;108,904462;95,983953;92,650431;122,651505;97,708554;90,119197
2020-08-31;109,076139;95,707478;92,46979;122,877522;98,363739;91,101235
2020-09-30;109,249099;95,570831;92,301048;123,046723;99,148445;91,422875
2020-10-31;109,419263;95,462728;92,137804;123,231221;99,899836;90,715686
2020-11-30;109,577378;95,225351;91,98725;123,55492;100,536828;89,107356
2020-12-31;109,713666;94,801663;91,846063;123,932827;101,152678;86,947625
2021-01-31;109,809396;94,164444;91,703303;124,228832;101,839772;84,792602
2021-02-28;109,851948;93,463374;91,565679;124,446109;102,616002;83,054891
