;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899
1993-05-01;1,022979;1,031319;-12,811168;-8,561573;-2,665689;-2,364612;1,102172;0,745913;0,999838;0,88861;2,158818;0,790656;0,984983;1,022979;1,031319;-12,811168;-0,106422;-15,054723;-6,254524;1,021347;1,031753;-11,753322;0,918813;-2,017534;-1,635178;1,089988;0,543032;0,995277;0,899681;8,828587;0,824899;0,988092;1,021347;1,031753;-11,753322;1,254219;-11,645334;-4,933448
1993-06-01;0,986742;0,736585;15,914185;18,96544;22,238597;13,22198;1,169937;10,863581;0,999839;1,014262;-6,910361;1,561997;1,123988;0,986742;0,736585;15,914185;23,334381;5,241836;14,414219;0,982986;0,770468;15,07205;1,208287;20,906561;14,408055;1,162814;10,3548;0,995277;1,018051;-5,805118;1,573024;1,135245;0,982986;0,770468;15,07205;21,934654;3,482091;14,724143
1993-07-01;1,011568;0,996872;5,581589;15,229459;5,042823;13,070425;0,924326;-1,544388;0,999839;0,840036;-14,656303;0,820409;1,100199;1,011568;0,996872;5,581589;11,629451;-3,750002;30,229518;1,016151;0,927388;9,408391;1,153782;7,559746;13,204042;0,926961;-2,454978;0,995277;0,853255;-17,896146;0,848372;1,110532;1,016151;0,927388;9,408391;13,601208;-4,55572;26,552068
1993-08-01;1,000931;1,04475;-51,060936;15,500928;-43,15526;-51,609007;0,75879;-33,84766;0,999839;0,196474;-19,161068;1,086086;0,945318;1,000931;1,04475;-51,060936;-16,676142;-38,062683;-65,551995;1,01281;1,001164;-47,399305;1,131767;-44,562629;-52,66825;0,754829;-31,154949;0,995277;0,199011;-21,745949;1,11559;0,958086;1,01281;1,001164;-47,399305;-17,614685;-39,29238;-60,109541
1993-09-01;0,988637;0,91172;33,654914;23,117919;2,413852;2,261025;1,091163;4,023501;0,999839;0,99421;-0,645062;1,370607;0,944976;0,988637;0,91172;33,654914;11,439571;13,961707;11,298432;0,992582;0,90291;31,135506;1,288344;1,356409;3,108831;1,094484;4,343269;0,995277;1,012648;-3,591224;1,363989;0,944582;0,992582;0,90291;31,135506;13,572411;13,594087;7,284572
1993-10-01;1,032783;0,964772;9,385309;2,053364;4,788041;10,60334;1,058605;8,183041;0,999839;1,081944;-2,80398;0,924137;1,00503;1,032783;0,964772;9,385309;9,432701;5,357974;7,149844;1,032872;1,01516;9,734901;1,029595;4,823276;9,692439;1,071671;7,411302;0,995277;1,079453;-9,39021;0,923483;1,006727;1,032872;1,01516;9,734901;8,716183;6,88715;5,890064
1993-11-01;0,99701;1,017623;-2,97225;-10,895806;-1,274279;4,117382;1,113384;0,528647;0,999838;1,074632;-2,661696;0,947317;0,898063;0,99701;1,017623;-2,97225;3,181871;7,422866;1,593158;0,991472;1,047258;-0,727213;0,886638;-3,598063;3,159845;1,103685;-0,728048;0,995277;1,070043;9,828907;0,959463;0,908858;0,991472;1,047258;-0,727213;-1,902396;7,210632;2,181796
1993-12-01;1,017823;1,068834;-39,00238;-25,61572;-27,6497;-12,127944;0,735136;-12,429901;0,999837;1,668541;18,300897;1,262042;0,864172;1,017823;1,068834;-39,00238;-22,282948;14,500693;-8,764113;1,01997;1,088937;-36,926053;0,719545;-24,188498;-12,193577;0,741115;-12,941123;0,995277;1,711982;15,951948;1,294519;0,849698;1,01997;1,088937;-36,926053;-20,625101;12,062748;-7,243983
1994-01-01;1,012831;1,100283;6,210334;-16,773716;-4,98963;4,532381;0,959321;-1,044233;0,999837;1,198422;24,74716;0,761018;0,82448;1,012831;1,100283;6,210334;-24,362661;13,523339;-1,001219;1,004131;1,079962;-1,223216;0,832154;-3,844084;5,819881;0,953891;0,24941;0,995277;1,199107;25,207836;0,764578;0,832246;1,004131;1,079962;-1,223216;-23,911748;16,122404;-1,491331
1994-02-01;0,909964;0,996891;-3,172033;-10,640913;5,949226;4,521179;0,935674;1,866465;0,999837;0,766048;7,026451;0,770612;0,805396;0,909964;0,996891;-3,172033;-15,071525;-4,304729;-1,543771;0,919384;1,008839;-2,134787;0,899121;4,847081;4,11439;0,941333;2,807151;0,995277;0,758875;7,497565;0,764388;0,819088;0,919384;1,008839;-2,134787;-15,855599;-2,137076;-1,801924
