;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899
1992-11-01;0,989722;0,962409;7,554306;1,037562;0,459677;0,032584;1,014087;1,029037;1;1,001892;34,262168;1,022056;1,018807;0,989722;0,962409;7,554306;0,496228;10,466625;0,856808;0,997502;0,951068;6,154412;0,979997;-1,110785;1,142169;1,022702;0,742327;0,999567;0,994226;15,655981;0,983579;0,996884;0,997502;0,951068;6,154412;2,554689;11,289459;0,835143
1992-12-01;0,997129;0,981192;-0,49226;0,313809;-6,84183;0,552535;1,008768;0,001306;1;1,009465;-1,087113;0,926574;0,995516;0,997129;0,981192;-0,49226;-4,890704;-8,646223;-1,018982;0,995064;0,983811;-3,158002;1,008749;-10,349198;-0,191695;0,999217;-0,412616;0,999567;0,98291;-7,027049;0,923007;0,985383;0,995064;0,983811;-3,158002;-0,952045;-8,333702;-1,661826
1993-01-01;1,003796;1,026156;-18,854632;-1,471214;18,823425;-2,12806;1,000986;0,842195;1;0,996917;6,173694;0,813981;0,987381;1,003796;1,026156;-18,854632;1,870007;-3,982452;1,498598;1,005903;1,064641;-11,750873;0,986167;11,944149;-1,916064;0,999668;0,96495;0,999567;0,995801;3,455215;0,809802;0,970168;1,005903;1,064641;-11,750873;1,909333;-8,121491;4,736322
1993-02-01;1,019604;0,992892;14,799967;4,201905;2,389123;1,574855;0,997572;0,948046;0,999999;0,984563;-4,967617;1,000087;0,977198;1,019604;0,992892;14,799967;2,705375;4,900423;0,112614;1,003022;1,008666;12,865937;1,062851;-0,295249;1,602521;0,989225;0,490848;0,999567;0,971418;-10,620605;0,981787;0,955448;1,003022;1,008666;12,865937;1,265271;1,943041;0,499004
1993-03-01;0,986987;1,017923;-0,0856;-0,765167;-6,566006;-2,014284;0,964733;-2,017567;0,998047;0,954766;2,404404;1,084922;0,961011;0,986987;1,017923;-0,0856;-9,591097;-4,767851;2,072698;0,988643;1,039927;-1,28357;1,018608;-6,847632;-3,375486;0,976923;-1,036187;0,999567;0,960767;-3,277943;1,060735;0,949877;0,988643;1,039927;-1,28357;-4,078213;-9,032204;-0,134325
1993-04-01;1,022405;1,00092;4,304485;-0,092739;3,780694;2,075353;0,996356;-1,256152;1,000017;1,018323;20,194727;1,373244;1,024765;1,022405;1,00092;4,304485;-0,885595;0,209044;-2,054475;1,016872;1,025476;4,326885;0,996061;1,495686;2,494971;0,985386;-1,070786;0,999567;1,009603;9,098703;1,230844;1,022044;1,016872;1,025476;4,326885;-0,634906;2,654338;-1,765079
1993-05-01;1,00719;0,990445;-5,428367;-0,432528;3,71893;-0,594891;1,032222;1,94508;0,999998;1,047069;26,698052;0,951334;1,006866;1,00719;0,990445;-5,428367;-0,662038;-0,739391;0,02748;0,999667;1,01949;-6,528762;0,999857;1,789581;-2,217086;1,032866;1,253841;0,999567;1,029383;10,072971;0,888582;1,005921;0,999667;1,01949;-6,528762;-0,459953;-6,033606;-1,905057
1993-06-01;0,995989;0,972472;-4,317746;0,1995;-3,585642;-0,389589;1,006106;-0,746634;0,999998;0,988609;11,215516;1,002939;0,998164;0,995989;0,972472;-4,317746;-1,948773;3,314666;-2,595668;0,997126;0,955592;-2,726831;1,010769;-2,89529;-2,375697;1,005762;-1,354488;0,999567;0,99206;0,19067;0,978939;0,994097;0,997126;0,955592;-2,726831;0,477593;3,437442;-4,071062
1993-07-01;0,998922;1,013499;11,12747;0,752409;-3,470009;-1,142523;0,9835;0,029063;0,999998;0,999019;-4,902343;1,07017;1,031197;0,998922;1,013499;11,12747;2,628694;1,475314;2,625845;0,999665;1,119965;8,086506;1,02528;-6,242132;-2,665065;0,978428;-0,561761;0,999567;0,996073;-11,686571;1,027458;1,031037;0,999665;1,119965;8,086506;1,273896;0,984148;5,031203
1993-08-01;0,983998;1,046194;0,59396;-7,625253;1,186516;7,107478;0,995845;7,260149;0,999998;1,00116;13,089694;1,067547;0,997871;0,983998;1,046194;0,59396;0,33989;-5,640437;-3,29175;0,985004;1,126455;-2,395562;0,965233;2,461619;6,052605;0,997925;2,847989;0,999567;1,000269;4,958612;1,04476;0,996358;0,985004;1,126455;-2,395562;1,805542;-5,445602;-9,596619
