;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India
2010-07-01;1,008008;1,029986;0,432369;1,00645;-2,257085;-2,57496
2010-08-01;0,984004;1,004901;7,119242;0,985309;2,71644;1,809262
2010-09-01;1,001808;0,95755;6,824085;0,971153;-0,846456;-0,166415
2010-10-01;1,003976;0,831293;-12,902187;0,972052;-4,47271;-2,466911
2010-11-01;1,000741;1,111248;-2,212896;1,043083;0,998563;-2,224841
2010-12-01;0,997447;1,035005;-5,093614;1,043857;-10,262442;0,879876
2011-01-01;1,010527;1,030145;2,74466;1,021912;9,15583;0,844766
2011-02-01;0,991517;0,986986;2,11055;0,934173;11,1384;-3,127345
2011-03-01;0,995323;0,759589;18,197438;0,998646;6,56489;3,717344
2011-04-01;1,005188;0,759291;-7,613934;1,053732;-4,479645;-2,628124
2011-05-01;1,008832;0,977538;7,168127;1,278645;28,8662;10,655799
2011-06-01;0,996819;1,025975;-19,902246;0,983024;-9,870818;-6,145152
2011-07-01;0,981844;1,007708;-1,612622;0,996418;-2,81092;-2,694093
2011-08-01;1,003271;0,995227;9,374749;1,012226;-3,106102;-3,197406
2011-09-01;1,016526;0,678301;-2,883604;1,006513;7,558347;8,021823
2011-10-01;0,994253;1,030655;-3,914644;1,000739;0,315112;-1,546897
2011-11-01;1,003645;0,982477;1,239609;0,951143;3,541407;-0,289694
2011-12-01;0,990072;1,007929;-17,899053;1,052017;0,73859;0,137419
2012-01-01;0,942465;0,992918;3,773162;1,003865;9,416363;3,013734
2012-02-01;1,002916;1,00803;-6,803367;1,014576;-10,050501;-2,384225
2012-03-01;0,998295;0,986942;3,438285;1,010159;-2,182091;2,157806
2012-04-01;1,012989;1,003738;2,669052;1,008987;0,657903;0,604583
2012-05-01;1,001106;0,981058;1,353864;0,991785;-6,670344;-5,345064
2012-06-01;1,001074;1,026801;7,973509;1,007688;10,092476;0,575594
2012-07-01;0,984615;0,963235;-6,832455;0,980709;6,248878;1,195717
2012-08-01;1,011209;1,006671;-9,124397;0,97494;-3,451117;1,457347
2012-09-01;0,990947;1,044942;-3,661019;1,001103;-0,623896;0,92676
2012-10-01;0,995672;1,004294;8,841742;1,0075;0,085581;-3,325048
2012-11-01;1,009704;0,980648;4,937941;1,015238;-3,267735;-1,299542
2012-12-01;0,999163;0,989273;4,377801;1,034952;-0,518908;-0,853337
2013-01-01;0,946087;0,983223;-0,043899;0,999658;-7,364683;-1,726918
2013-02-01;1,011984;1,022448;-1,003455;0,952085;-0,478224;1,432145
2013-03-01;1,004313;0,987545;-15,964194;0,973415;-1,212587;1,186764
2013-04-01;0,976363;0,999597;2,175594;0,99609;-1,169335;3,237133
2013-05-01;0,974538;1,00774;-0,784527;0,966547;3,778733;-0,837736
2013-06-01;0,997621;1,022408;-9,612524;0,958172;1,14832;-1,173404
2013-07-01;1,028052;0,99528;1,563241;1,039831;10,368497;6,132303
