;Europe * Francé;Europe * Spain;Europe * Greecà;Asia * China;Asia * Japon;Asia * India
2004-11-30;0,990085;0,907789;-0,58526;0,871162;-4,704346;0,002862
2004-12-31;1,033187;1,038337;-34,890236;0,754712;-35,498921;-20,742944
2005-01-31;1,01233;1,065607;-0,689071;0,913207;5,517912;7,803245
2005-02-28;0,929039;0,965217;-0,936471;0,910981;5,482326;6,210806
2005-03-31;1,02021;1,052137;18,293937;1,017203;24,542737;4,080003
2005-04-30;0,972858;1,018525;13,684116;0,958314;9,746407;7,143491
2005-05-31;1,027447;1,039402;-3,35191;0,979186;1,296454;1,614746
2005-06-30;0,977281;0,933276;12,453668;1,206704;17,87347;14,118835
2005-07-31;1,005613;0,994182;8,021763;1,079295;7,57545;6,38911
2005-08-31;1,010889;1,003088;-32,097707;1,078045;-57,937398;-39,911581
2005-09-30;0,986954;0,969601;9,7192;1,200218;11,538457;0,792276
2005-10-31;1,035762;1,008735;8,095789;0,995463;14,186708;12,285234
2005-11-30;0,99184;0,919377;2,394054;0,898683;-2,561653;0,691132
2005-12-31;1,034538;1,029041;-33,622196;0,747656;-36,528095;-21,703525
2006-01-31;1,011359;1,066854;-1,015961;0,909112;5,911306;8,456888
2006-02-28;0,927119;0,960883;-1,89287;0,914772;5,478247;6,033315
2006-03-31;1,017002;1,053137;18,724392;1,039889;23,670657;4,226181
2006-04-30;0,971682;1,01781;12,624836;0,923207;9,090752;6,907356
2006-05-31;1,022707;1,032735;-5,085738;0,984684;1,529193;1,943741
2006-06-30;0,98053;0,947953;11,812948;1,216528;17,673075;13,900977
2006-07-31;1,007573;0,997773;9,056903;1,083473;7,885534;5,633403
2006-08-31;1,015267;0,998251;-29,63618;1,075899;-58,738982;-38,775363
2006-09-30;0,988722;0,961424;8,357917;1,158165;11,219382;0,838644
2006-10-31;1,035587;1,015594;9,124374;1,041982;15,413471;11,981391
2006-11-30;0,990545;0,934739;3,581698;0,898133;-1,078901;1,618392
2006-12-31;1,032667;1,017077;-35,026036;0,73069;-38,329237;-22,975327
2007-01-31;1,01016;1,066345;-2,037439;0,920658;6,316153;8,101944
2007-02-28;0,925277;0,961463;-1,373436;0,924744;5,361049;6,298225
2007-03-31;1,016698;1,049827;18,444065;1,030236;22,092112;3,910189
2007-04-30;0,974256;1,005838;11,391449;0,920253;10,385175;7,400443
2007-05-31;1,018154;1,025631;-5,439068;0,98165;1,505279;1,93054
2007-06-30;0,983705;0,95735;11,336527;1,22072;17,637459;13,484417
2007-07-31;1,009234;1,006178;10,913312;1,089614;9,610733;6,187425
2007-08-31;1,017702;0,997521;-26,96658;1,06736;-59,368058;-38,162796
2007-09-30;0,991106;0,956516;7,984635;1,131621;10,876079;0,725469
2007-10-31;1,035211;1,018336;9,741213;1,076375;16,382376;11,660861
2007-11-30;0,98967;0,957971;3,107657;0,909153;-0,604979;2,349492
2007-12-31;1,027891;1,015007;-37,640251;0,70561;-39,244788;-23,439298
2008-01-31;1,007348;1,062793;-3,281192;0,934543;5,529775;7,03371
2008-02-29;0,920699;0,958846;-0,707394;0,952186;3,934047;6,50197
2008-03-31;1,019224;1,043113;18,721598;0,958553;20,173811;3,511851
2008-04-30;0,980287;0,985165;10,23367;1,002696;12,038351;7,696655
2008-05-31;1,017425;1,014845;-4,886626;0,933016;1,292541;2,161269
2008-06-30;0,986311;0,967556;10,621669;1,184725;18,020602;13,033778
2008-07-31;1,010478;1,014593;13,645493;1,151087;11,478152;6,950586
2008-08-31;1,019325;0,997934;-25,557219;1,040985;-59,455997;-37,465646
2008-09-30;0,992709;0,957969;9,371339;1,179984;12,386826;1,606055
2008-10-31;1,032158;1,025729;10,313264;1,036392;16,592077;10,862554
2008-11-30;0,987597;0,977561;0,719272;0,858955;-0,221653;2,100776
2008-12-31;1,023322;1,018713;-41,020534;0,817316;-38,344937;-22,749926
2009-01-31;1,004114;1,057513;-3,704889;0,851043;3,407969;5,709635
2009-02-28;0,918178;0,954874;-0,114635;0,918745;1,683916;5,443888
2009-03-31;1,021302;1,028896;18,821233;1,022118;19,061579;4,449653
2009-04-30;0,988006;0,966512;10,031761;0,980453;12,072735;7,132332
2009-05-31;1,018567;1,008454;-4,148538;0,928748;1,802823;2,189475
2009-06-30;0,987343;0,975293;11,501908;1,208942;17,554406;12,210556
2009-07-31;1,010801;1,020382;14,843162;1,102993;11,891802;6,88066
2009-08-31;1,020924;0,999954;-25,437583;1,057847;-58,601188;-36,134715
2009-09-30;0,994224;0,961386;10,516166;1,233956;13,811082;3,064861
2009-10-31;1,028313;1,029266;10,128411;0,973398;15,880431;10,228204
2009-11-30;0,986962;0,996144;-0,729105;0,919541;1,147959;1,668625
2009-12-31;1,019403;1,027871;-42,053777;0,782954;-37,572824;-21,629233
2010-01-31;1,000643;1,049288;-3,677213;0,859009;2,487892;5,487393
2010-02-28;0,914735;0,948895;-0,747857;0,927246;0,361536;3,979552
2010-03-31;1,023999;1,011424;18,127556;1,00807;18,650439;6,333179
2010-04-30;0,99311;0,955226;9,833534;0,970972;11,081279;6,337048
2010-05-31;1,020415;1,00877;-2,765307;0,94504;3,064651;2,144174
2010-06-30;0,986649;0,985342;12,44256;1,183434;16,74232;10,927249
2010-07-31;1,012615;1,021583;15,381661;1,109941;11,903458;5,520769
2010-08-31;1,0236;0,999396;-26,467225;1,074645;-57,603256;-34,739875
2010-09-30;0,997391;0,963299;11,513887;1,204224;14,434646;4,400499
2010-10-31;1,02439;1,028427;9,651694;0,990399;15,072691;9,268067
2010-11-30;0,986425;1,010357;-2,626305;0,912687;2,102382;1,40881
2010-12-31;1,015384;1,039063;-40,610122;0,794121;-37,124357;-21,129452
2011-01-31;0,997371;1,039464;-2,296308;0,88254;3,065707;6,180437
2011-02-28;0,912149;0,940644;-2,101489;0,879606;-0,264558;3,1711
2011-03-31;1,024646;0,994749;17,040482;1,024659;17,086449;7,681694
2011-04-30;0,995951;0,955955;10,141152;0,987029;9,702653;5,801522
2011-05-31;1,022388;1,017733;-1,417819;0,932595;4,078907;2,214101
2011-06-30;0,985571;0,995627;13,449907;1,178994;15,82633;9,339904
2011-07-31;1,016839;1,020436;14,489131;1,081676;12,790323;4,53697
2011-08-31;1,025102;0,995736;-27,877678;1,098612;-56,457125;-33,447568
2011-09-30;1,001372;0,964144;11,147471;1,218808;14,554992;5,198025
2011-10-31;1,022602;1,017965;8,98656;1,015058;15,311733;8,998069
2011-11-30;0,985405;1,020386;-4,067493;0,880171;2,126254;1,263512
2011-12-31;1,010902;1,046613;-36,981893;0,787822;-35,791661;-21,105783
2012-01-31;0,993744;1,027903;-0,399354;0,888748;3,565684;7,112833
2012-02-29;0,909493;0,93182;-3,390212;0,914766;-1,639844;3,042065
2012-03-31;1,023588;0,985896;15,909471;1,000036;14,440546;8,124431
2012-04-30;0,996257;0,97083;10,728466;0,963588;9,745007;5,900287
2012-05-31;1,027391;1,029716;-0,265775;0,950248;3,063695;1,167189
2012-06-30;0,986348;1,001777;12,883833;1,159259;15,692986;8,237673
2012-07-31;1,023476;1,02396;13,779252;1,106062;14,892221;4,291703
2012-08-31;1,024337;0,989974;-29,307551;1,094471;-55,312977;-32,286741
2012-09-30;1,003284;0,962844;10,292856;1,168848;14,072796;4,825641
2012-10-31;1,020001;1,005361;8,434521;1,067754;16,395332;9,554501
2012-11-30;0,983904;1,020181;-5,508663;0,895816;1,664227;0,993177
2012-12-31;1,007812;1,042009;-32,914926;0,751244;-34,040602;-21,103282
2013-01-31;0,990202;1,013614;1,702544;0,9257;3,014331;7,718083
2013-02-28;0,908304;0,931773;-3,788769;0,898492;-2,078296;3,03166
2013-03-31;1,021874;0,991413;14,432195;0,971915;11,547385;8,233491
2013-04-30;0,998354;0,989754;11,675754;1,004173;10,04545;6,00788
2013-05-31;1,031359;1,043684;-0,485899;0,941435;2,146863;0,153312
2013-06-30;0,987577;1,001076;12,409293;1,096724;14,84091;7,522902
2013-07-31;1,029898;1,029211;13,243936;1,168869;16,137844;4,001387
2013-08-31;1,023645;0,992057;-30,296266;1,082113;-53,799312;-31,357716
2013-09-30;1,000332;0,953429;8,915936;1,161821;13,764382;4,772623
2013-10-31;1,018806;0,985102;8,345701;1,108345;16,881214;10,411337
2013-11-30;0,981629;1,015322;-5,507933;0,866005;1,130659;0,851915
2013-12-31;1,007536;1,03365;-29,309287;0,747983;-31,32029;-20,471812
2014-01-31;0,987654;1,00307;1,965448;0,932386;2,79235;7,965876
