;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada
2002-10-31;1,031702;0,978404;13,004765;1,077195;14,199228;13,815645;1,104328;18,921223;1;1,118461;9,008347;0,978659;1,030688
2002-11-30;0,989493;0,959023;-3,9243;0,882513;-6,065816;-0,624031;1,009545;0,913142;1;1,002912;5,678938;1,035247;0,914182
2002-12-31;1,018926;1,047047;-38,743064;0,695938;-35,024451;-19,136956;0,78492;-23,257703;1;0,895689;4,478964;1,192302;0,768987
2003-01-31;0,999402;1,068104;-1,895918;0,928303;4,535936;6,444034;0,998913;0,308286;1;1,20455;19,661393;0,824115;0,939664
2003-02-28;0,920581;0,976211;-0,910551;0,92085;6,165416;6,805475;1,011639;3,151874;1;1,136657;3,666305;0,819769;0,929043
2003-03-31;1,019293;1,059647;18,093988;0,981926;22,589432;4,770686;1,123249;15,549784;1;1,294177;14,623114;0,95021;1,043322
2003-04-30;0,985964;1,000122;6,548615;1,009804;11,790505;7,062541;1,085926;12,060417;1;1,116785;-9,926033;0,791189;1,449185
2003-05-31;1,02323;1,008861;-2,354595;0,962906;1,005931;0,712614;1,017192;0,080762;1;0,91822;-7,403362;0,933798;0,991047
2003-06-30;0,984118;0,898696;11,768871;1,152723;16,566077;13,684789;1,087153;16,335951;1;1,132648;1,295725;1,304713;1,126207
2003-07-31;1,017954;0,997158;12,544518;1,162565;10,924432;8,306904;1,004203;1,467475;1;1,02517;-5,462979;0,927235;1,051743
2003-08-31;1,016723;1,02365;-34,422391;1,050314;-56,5678;-41,634081;0,638506;-59,416012;1;0,167084;-29,066;1,042423;0,742676
2003-09-30;0,993068;0,976419;19,861637;1,202499;9,3236;-0,010172;1,130607;15,799199;1;1,010738;-2,289499;1,151555;1,014517
2003-10-31;1,031374;0,965031;12,173365;1,04151;14,32439;13,488143;1,109717;17,273368;1;1,105857;8,404138;0,998622;1,02523
