;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada
2004-06-30;0,988472;0,984854;7,189899;1,025881;2,746782;2,01693;1,007094;5,984787;1;1,017888;2,890467;0,980234;0,997287
2004-07-31;1,000988;1,007949;-3,659649;0,983008;-5,488665;2,524071;1,027709;0,507275;1;0,98791;-10,126573;0,972756;1,076913
2004-08-31;0,996461;0,977836;-1,290756;1,028797;1,21949;-2,69458;0,861607;-15,749596;1;1,063076;4,943675;0,957358;0,925658
2004-09-30;0,998152;1,012987;3,673341;0,997187;2,11701;-1,868616;1,006218;1,188769;1;1,008969;0,125662;1,265217;1,016234
2004-10-31;0,976926;1,063276;-11,122227;0,984922;-5,702452;1,519245;0,984422;-0,101867;1;0,965456;-1,010435;0,951596;0,983185
2004-11-30;1,005859;0,9031;4,636024;0,988798;-2,722006;0,416652;0,988624;-1,574683;1;1,016495;-2,718796;1,176379;0,947417
2004-12-31;1,003453;0,94548;8,296086;1,023503;6,498398;2,347287;1,048103;1,966294;1;0,999078;1,303597;0,98784;1,017244
2005-01-31;1,032753;0,970768;2,564292;1,025902;1,501889;0,662245;0,986265;-0,481572;1;1,01342;-3,438775;0,97812;1,060154
2005-02-28;0,977939;0,929328;-11,75746;1,004516;-5,257346;-2,293218;0,99652;0,093231;1;0,995673;1,708115;1,110544;0,970299
2005-03-31;1,012854;0,984539;-1,954637;0,997155;-21,415023;-4,358992;0,935415;-4,7315;1;0,978117;-3,016356;0,898447;1,023475
2005-04-30;0,977915;1,01138;4,305955;0,993894;-3,397172;0,885163;1,025849;3,548536;1;0,971089;12,865258;0,936111;0,991941
2005-05-31;1,003041;1,054337;-8,263039;1,0092;0,619706;1,556435;1,027706;0,16584;1;1,061451;2,988206;1,007395;1,228272
2005-06-30;0,991544;1,086709;11,387324;1,005723;4,704957;1,659388;1,02002;0,24354;1;1,008304;3,110334;0,871448;1,052124
2005-07-31;0,994629;0,943323;-4,002554;0,984672;-8,977759;-1,557835;0,939156;1,040514;1;0,975003;1,212693;1,075745;0,936655
2005-08-31;1,012247;0,855776;1,908079;0,985851;2,458366;-0,924047;0,979612;-1,754147;1;1,020271;-0,415101;1,074426;0,96093
2005-09-30;1,00082;0,488642;-2,580011;0,994195;7,377104;3,142324;1,054918;14,762927;1;1,013624;-1,387157;1,047351;1,083525
2005-10-31;1,00538;0,525617;-7,449952;0,973563;-7,819651;-3,977886;0,890091;-2,853571;1;0,942165;-2,423913;1,022765;0,919572
