;Europe * France;Europe * Spain;Europe * Greece;Asia * China;Asia * Japon;Asia * India;Africa * Gabon;Africa * Cameroun;Africa * Guinée equatoriale;Africa * Namibie;Africa * Ethiopie;North America * USA;North America * Canada
1997-08-01;1,008624;1,033631;-47,869499;9,498121;-44,431414;-51,195003;0,740882;-43,64739;1;0,163582;-27,291738;1,202099;0,948071
1997-09-01;0,994433;0,982577;27,870858;22,462646;8,590523;1,996683;1,05109;6,883522;1;1,107466;-12,430436;1,239584;0,925361
1997-10-01;1,035007;1,05574;22,184328;4,881004;12,122937;13,652732;1,063625;15,980833;1;1,097645;6,879581;0,955984;0,99475
1997-11-01;0,986965;1,054517;-2,243117;-10,438177;-6,973641;2,004332;1,041388;1,731183;1;0,996589;-4,289097;1,009466;0,867334
1997-12-01;1,027254;1,073908;-31,218286;-26,435796;-26,556637;-13,952719;0,745628;-17,408561;1;1,293381;16,412975;1,114516;0,818245
1998-01-01;1,015162;1,060129;-4,589302;-14,177849;-0,116338;5,485415;1,000613;0,017259;1;1,199143;28,072858;0,787311;0,889269
1998-02-01;0,925275;0,97627;-6,169193;-10,316239;2,989958;5,385503;1,040237;2,008925;1;0,877241;14,481569;0,77203;0,885046
1998-03-01;1,01891;1,0618;18,156624;1,941805;16,533186;4,715533;1,127545;11,424009;1;1,241364;6,440898;0,984454;0,984185
1998-04-01;0,972705;0,996794;1,035698;-1,40436;11,806716;5,344121;1,078871;12,364588;1;1,119849;-4,307164;0,645304;1,518124
1998-05-01;1,012819;0,922214;-2,426378;-2,008692;1,906934;0,08481;1,022676;1,570085;1;0,836601;-10,429236;0,883946;0,992267
1998-06-01;0,97569;0,759382;11,566912;16,090733;14,798403;15,238335;1,106995;12,758631;1;1,132292;1,317242;1,510874;1,10099
1998-07-01;1,025531;1,012508;13,660778;10,323374;10,335684;10,162977;0,983793;-2,287617;1;0,972185;-14,177771;0,900382;1,074895
1998-08-01;1,009214;1,048017;-46,309976;9,67547;-45,207546;-49,10293;0,735341;-47,647862;1;0,157694;-27,338722;1,21329;0,925359
1998-09-01;0,994845;0,996762;27,847252;21,662001;8,671786;1,90579;1,056764;7,400951;1;1,124422;-14,226566;1,222165;0,924781
1998-10-01;1,03555;1,065776;21,692108;4,201831;11,641422;14,003001;1,063644;17,775673;1;1,085442;7,418108;0,944044;0,99803
1998-11-01;0,983581;1,04612;-2,903512;-10,129154;-7,506685;1,640344;1,029732;2,198261;1;1,003431;-4,230434;1,007501;0,883306
1998-12-01;1,027922;1,067554;-30,982633;-26,982839;-28,624783;-15,179304;0,749166;-19,126602;1;1,160182;16,311848;1,112329;0,8075
1999-01-01;1,015975;1,044771;-6,337701;-14,132132;1,201214;4,653501;0,995522;0,896684;1;1,181776;29,562073;0,794581;0,900805
1999-02-01;0,92837;0,974213;-6,653259;-9,208307;4,484725;5,789242;1,04771;3,227106;1;0,912042;13,549031;0,776647;0,905242
1999-03-01;1,02078;1,054875;18,662198;2,379269;17,776736;5,689872;1,143765;12,915351;1;1,301662;8,345642;0,996512;1,018113
1999-04-01;0,971701;0,980838;1,673927;-0,73201;11,558291;5,151535;1,070104;11,894222;1;1,140562;-5,338204;0,652489;1,496145
1999-05-01;1,015655;0,920948;-2,096059;-2,51085;2,100509;-0,362454;1,016673;0,802051;1;0,84056;-12,164785;0,887075;0,979296
1999-06-01;0,97277;0,787679;11,979123;15,445687;14,967013;15,038984;1,101098;13,222164;1;1,156246;1,603592;1,505062;1,098851
